run,document,figure,status,reflabel,refstart,refend,reftext,reftype,reftype_eqclass,hyplabel,hypstart,hypend,hyptext,hyptype,hyptype_eqclass
system1,5090703,Figure 4-F,match,gene_or_protein,257,261,CHD1,Uniprot:O14646,Uniprot:O14646,gene_or_protein,257,261,CHD1,NCBI gene:1105,NCBI gene:1105
system1,5090703,Figure 4-F,match,gene_or_protein,263,267,ERT2,Uniprot:Q92731,NCBI gene:2100|Uniprot:Q92731,gene_or_protein,263,267,ERT2,NCBI gene:13983|NCBI gene:13982,NCBI gene:13983|NCBI gene:13982
system1,5090703,Figure 4-F,match,gene_or_protein,277,281,CtIP,Uniprot:Q99708,NCBI gene:5932|Uniprot:Q99708,gene_or_protein,277,281,CtIP,NCBI gene:225182,NCBI gene:225182|Uniprot:Q80YR6
system1,5090703,Figure 4-F,match,gene_or_protein,286,291,RAD51,Uniprot:Q06609,NCBI gene:5888|Uniprot:Q06609,gene_or_protein,286,291,RAD51,NCBI gene:5888|NCBI gene:5890|NCBI gene:5889|NCBI gene:5892,NCBI gene:5888|NCBI gene:5890|NCBI gene:5889|NCBI gene:5892
system1,5090703,Figure 4-F,spurious,,,,,,,gene_or_protein,270,274,Chd1,NCBI gene:1105,NCBI gene:1105
system1,5090703,Figure 5-A,match,gene_or_protein,4,8,CHD1,Uniprot:O14646,Uniprot:O14646,gene_or_protein,4,8,CHD1,NCBI gene:1105,NCBI gene:1105
system1,5090703,Figure 5-A,missing,gene_or_protein,37,42,MRE11,Uniprot:P49959,NCBI gene:4361|Uniprot:P49959,,,,,,
system1,5090703,Figure 5-A,missing,cell_type_or_line,53,56,PC3,CVCL_0035,CVCL_0035,,,,,,
system1,5090703,Figure 5-A,missing,gene_or_protein,95,100,MRE11,NCBI gene:4361,NCBI gene:4361|Uniprot:P49959,,,,,,
system1,5090703,Figure 5-A,missing,small_molecule,165,168,NCS,CHEBI:29655,CHEBI:29655|PubChem:447545,,,,,,
system1,5090703,Figure 5-A,missing,cellular_component,173,182,chromatin,GO:0000785,GO:0000785,,,,,,
system1,5090703,Figure 5-B-C,match,gene_or_protein,4,8,CHD1,Uniprot:O14646,Uniprot:O14646,gene_or_protein,4,8,CHD1,NCBI gene:1105,NCBI gene:1105
system1,5090703,Figure 5-B-C,match,gene_or_protein,24,28,CtIP,Uniprot:Q99708,NCBI gene:5932|Uniprot:Q99708,gene_or_protein,24,28,CtIP,NCBI gene:225182,NCBI gene:225182|Uniprot:Q80YR6
system1,5090703,Figure 5-B-C,match,gene_or_protein,41,45,H2AX,Uniprot:P16104,NCBI gene:3014|Uniprot:P16104,gene_or_protein,41,45,H2AX,Uniprot:P16104,NCBI gene:3014|Uniprot:P16104
system1,5090703,Figure 5-B-C,match,gene_or_protein,50,54,CHD1,Uniprot:O14646,Uniprot:O14646,gene_or_protein,50,54,CHD1,NCBI gene:1105,NCBI gene:1105
system1,5090703,Figure 5-B-C,match,gene_or_protein,77,81,CtIP,NCBI gene:5932,NCBI gene:5932|Uniprot:Q99708,gene_or_protein,77,81,CtIP,NCBI gene:225182,NCBI gene:225182|Uniprot:Q80YR6
system1,5090703,Figure 5-B-C,missing,small_molecule,110,113,NCS,CHEBI:29655,CHEBI:29655|PubChem:447545,,,,,,
system1,5090703,Figure 5-D,missing,cellular_component,22,31,chromatin,GO:0000785,GO:0000785,,,,,,
system1,5090703,Figure 5-D,missing,gene_or_protein,115,120,AsiSI,Uniprot:Q83XX1,Uniprot:Q83XX1,,,,,,
system1,5090703,Figure 5-D,missing,cell_type_or_line,124,128,U20S,CVCL_0042,CVCL_0042,,,,,,
system1,5090703,Figure 5-D,match,gene_or_protein,167,171,CHD1,NCBI gene:1105,NCBI gene:1105,gene_or_protein,167,171,CHD1,NCBI gene:1105,NCBI gene:1105
system1,5090703,Figure 5-D,missing,small_molecule,230,235,4-OHT,CHEBI:44616,CHEBI:44616|PubChem:449459,,,,,,
system1,5090703,Figure 5-E,missing,cell_type_or_line,28,31,PC3,CVCL_0035,CVCL_0035,,,,,,
system1,5090703,Figure 5-E,match,gene_or_protein,72,76,CHD1,NCBI gene:1105,NCBI gene:1105,gene_or_protein,72,76,CHD1,NCBI gene:1105,NCBI gene:1105
system1,5090703,Figure 5-E,missing,small_molecule,131,134,NCS,CHEBI:29655,CHEBI:29655|PubChem:447545,,,,,,
system1,5090703,Figure 5-E,match,gene_or_protein,182,186,H2AX,Uniprot:P16104,NCBI gene:3014|Uniprot:P16104,gene_or_protein,182,186,H2AX,Uniprot:P16104,NCBI gene:3014|Uniprot:P16104
system1,5090703,Figure 6-A,spurious,,,,,,,gene_or_protein,4,8,CHD1,NCBI gene:1105,NCBI gene:1105
system1,5090703,Figure 6-A,spurious,,,,,,,gene_or_protein,116,120,CHD1,NCBI gene:1105,NCBI gene:1105
system1,5090703,Figure 6-B,match,gene_or_protein,4,8,CHD1,NCBI gene:1105,NCBI gene:1105,gene_or_protein,4,8,CHD1,NCBI gene:1105,NCBI gene:1105
system1,5090703,Figure 6-B,missing,small_molecule,59,69,Irinotecan,CHEBI:80630,CHEBI:80630,,,,,,
system1,5090703,Figure 6-B,missing,small_molecule,152,162,Irinotecan,CHEBI:80630,CHEBI:80630,,,,,,
system1,5090703,Figure 6-B,spurious,,,,,,,gene_or_protein,117,121,CHD1,NCBI gene:1105,NCBI gene:1105
system1,5090703,Figure 6-C,match,gene_or_protein,12,16,CHD1,NCBI gene:1105,NCBI gene:1105,gene_or_protein,12,16,CHD1,NCBI gene:1105,NCBI gene:1105
system1,5090703,Figure 6-C,match,gene_or_protein,79,83,CHD1,NCBI gene:1105,NCBI gene:1105,gene_or_protein,79,83,CHD1,NCBI gene:1105,NCBI gene:1105
system1,5090703,Figure 6-D,match,gene_or_protein,4,8,CHD1,NCBI gene:1105,NCBI gene:1105,gene_or_protein,4,8,CHD1,NCBI gene:1105,NCBI gene:1105
system1,5090703,Figure 6-D,match,gene_or_protein,107,111,CHD1,NCBI gene:1105,NCBI gene:1105,gene_or_protein,107,111,CHD1,NCBI gene:1105,NCBI gene:1105
system1,5090703,Figure 6-D,spurious,,,,,,,gene_or_protein,123,127,BHP1,NCBI gene:5426770,NCBI gene:5426770
system1,5090703,Figure 6-E-F,match,gene_or_protein,17,21,CHD1,NCBI gene:1105,NCBI gene:1105,gene_or_protein,17,21,CHD1,NCBI gene:1105,NCBI gene:1105
system1,5090703,Figure 6-E-F,missing,tissue_or_organ,78,86,prostate,Uberon:UBERON:0002367,Uberon:UBERON:0002367,,,,,,
system1,5090703,Figure 6-E-F,missing,organism_or_species,94,102,patients,NCBI taxon:9606,NCBI taxon:9606,,,,,,
system1,5090703,Figure 6-E-F,match,gene_or_protein,172,176,CHD1,NCBI gene:1105,NCBI gene:1105,gene_or_protein,172,176,CHD1,NCBI gene:1105,NCBI gene:1105
system1,5090704,Figure 1-B,missing,cell_type_or_line,40,44,293T,CVCL_0063,CVCL_0063,,,,,,
system1,5090704,Figure 1-B,match,gene_or_protein,92,98,IFITM3,NCBI gene:10410,NCBI gene:10410,gene_or_protein,92,98,IFITM3,NCBI gene:10410,NCBI gene:10410
system1,5090704,Figure 1-B,match,gene_or_protein,148,154,IFITM3,Uniprot:Q01628,Uniprot:Q01628,gene_or_protein,148,154,IFITM3,NCBI gene:10410,NCBI gene:10410
system1,5090704,Figure 1-D,missing,cell_type_or_line,42,46,293T,CVCL_0063,CVCL_0063,,,,,,
system1,5090704,Figure 1-E,missing,gene_or_protein,55,58,p24,Uniprot:P03348,Uniprot:P03348,,,,,,
system1,5090704,Figure 1-E,missing,cell_type_or_line,84,88,293T,CVCL_0063,CVCL_0063,,,,,,
system1,5090704,Figure 1-E,match,gene_or_protein,124,130,IFITM3,NCBI gene:10410,NCBI gene:10410,gene_or_protein,124,130,IFITM3,NCBI gene:10410,NCBI gene:10410
system1,5090704,Figure 1-E,missing,organism_or_species,141,146,HIV-1,NCBI taxon:11676,NCBI taxon:11676,,,,,,
system1,5090704,Figure 1-E,missing,gene_or_protein,148,153,NL4-3,Uniprot:P03366,Uniprot:P03366,,,,,,
system1,5090704,Figure 1-E,missing,gene_or_protein,230,233,p24,Uniprot:P03348,Uniprot:P03348,,,,,,
system1,5090704,Figure 1-F-G,missing,cell_type_or_line,65,70,SupT1,CVCL_1714,CVCL_1714,,,,,,
system1,5090704,Figure 1-F-G,missing,cell_type_or_line,300,305,SupT1,CVCL_1714,CVCL_1714,,,,,,
system1,5090704,Figure 1-F-G,missing,gene_or_protein,443,446,MxA,NCBI gene:4599,NCBI gene:4599,,,,,,
system1,5090704,Figure 1-H,missing,cell_type_or_line,40,44,293T,CVCL_0063,CVCL_0063,,,,,,
system1,5090704,Figure 1-H,match,gene_or_protein,88,94,IFITM3,NCBI gene:10410,NCBI gene:10410,gene_or_protein,88,94,IFITM3,NCBI gene:10410,NCBI gene:10410
system1,5090704,Figure 1-I,missing,cell_type_or_line,42,46,293T,CVCL_0063,CVCL_0063,,,,,,
system1,5090704,Figure 1-J,missing,gene_or_protein,55,58,p24,Uniprot:P03348,Uniprot:P03348,,,,,,
system1,5090704,Figure 1-J,missing,cell_type_or_line,84,88,293T,CVCL_0063,CVCL_0063,,,,,,
system1,5090704,Figure 1-J,match,gene_or_protein,124,130,IFITM3,NCBI gene:10410,NCBI gene:10410,gene_or_protein,124,130,IFITM3,NCBI gene:10410,NCBI gene:10410
system1,5090704,Figure 1-J,missing,organism_or_species,143,148,HIV-1,NCBI taxon:11676,NCBI taxon:11676,,,,,,
system1,5090704,Figure 1-J,missing,gene_or_protein,150,155,NL4-3,Uniprot:P03366,Uniprot:P03366,,,,,,
system1,5090704,Figure 1-J,missing,gene_or_protein,232,235,p24,Uniprot:P03348,Uniprot:P03348,,,,,,
system1,5090704,Figure 1-K,missing,cell_type_or_line,65,70,SupT1,CVCL_1714,CVCL_1714,,,,,,
system1,5090704,Figure 2-A,missing,cell_type_or_line,39,44,SupT1,CVCL_1714,CVCL_1714,,,,,,
system1,5090704,Figure 2-A,match,gene_or_protein,95,101,IFITM3,NCBI gene:10410,NCBI gene:10410,gene_or_protein,95,101,IFITM3,NCBI gene:10410,NCBI gene:10410
system1,5090704,Figure 2-A,match,gene_or_protein,117,123,IFITM3,Uniprot:Q01628,Uniprot:Q01628,gene_or_protein,117,123,IFITM3,NCBI gene:10410,NCBI gene:10410
system1,5090704,Figure 2-A,missing,small_molecule,226,237,doxycycline,CHEBI:50845,CHEBI:50845,,,,,,
system1,5090704,Figure 2-B,missing,cell_type_or_line,11,16,SupT1,CVCL_1714,CVCL_1714,,,,,,
system1,5090704,Figure 2-B,missing,small_molecule,63,74,doxycycline,CHEBI:50845,CHEBI:50845,,,,,,
system1,5090704,Figure 2-B,match,gene_or_protein,102,108,IFITM3,NCBI gene:10410,NCBI gene:10410,gene_or_protein,102,108,IFITM3,NCBI gene:10410,NCBI gene:10410
system1,5090704,Figure 2-C,missing,cell_type_or_line,11,16,SupT1,CVCL_1714,CVCL_1714,,,,,,
system1,5090704,Figure 2-C,missing,gene_or_protein,60,65,NL4-3,Uniprot:P03366,Uniprot:P03366,,,,,,
system1,5090704,Figure 2-C,missing,gene_or_protein,66,71,VSV-G,Uniprot:P03348,Uniprot:P03348,,,,,,
system1,5090704,Figure 2-C,missing,small_molecule,104,115,doxycycline,CHEBI:50845,CHEBI:50845,,,,,,
system1,5090704,Figure 2-C,match,gene_or_protein,148,154,IFITM3,NCBI gene:10410,NCBI gene:10410,gene_or_protein,148,154,IFITM3,NCBI gene:10410,NCBI gene:10410
system1,5090704,Figure 2-C,match,gene_or_protein,160,166,IFITM3,NCBI gene:10410,NCBI gene:10410,gene_or_protein,160,166,IFITM3,NCBI gene:10410,NCBI gene:10410
system1,5090704,Figure 2-C,missing,gene_or_protein,181,184,p24,Uniprot:P03348,Uniprot:P03348,,,,,,
system1,5090704,Figure 2-C,missing,cell_type_or_line,242,247,SupT1,CVCL_1714,CVCL_1714,,,,,,
system1,5090704,Figure 2-C,missing,small_molecule,313,324,doxycycline,CHEBI:50845,CHEBI:50845,,,,,,
system1,5090704,Figure 2-D,missing,gene_or_protein,10,13,p24,Uniprot:P03348,Uniprot:P03348,,,,,,
system1,5090704,Figure 2-D,missing,gene_or_protein,132,135,p24,Uniprot:P03348,Uniprot:P03348,,,,,,
system1,5090704,Figure 2-D,missing,gene_or_protein,150,155,gp120,Uniprot:P03377,Uniprot:P03377,,,,,,
system1,5090704,Figure 2-E,missing,cell_type_or_line,4,8,293T,CVCL_0063,CVCL_0063,,,,,,
system1,5090704,Figure 2-E,match,gene_or_protein,73,79,IFITM3,NCBI gene:10410,NCBI gene:10410,gene_or_protein,73,79,IFITM3,NCBI gene:10410,NCBI gene:10410
system1,5090704,Figure 2-E,missing,gene_or_protein,110,113,MxA,NCBI gene:4599,NCBI gene:4599,,,,,,
system1,5090704,Figure 2-E,missing,organism_or_species,129,134,HIV-1,NCBI taxon:11676,NCBI taxon:11676,,,,,,
system1,5090704,Figure 2-E,missing,gene_or_protein,136,141,NL4-3,Uniprot:P03366,Uniprot:P03366,,,,,,
system1,5090704,Figure 2-E,missing,gene_or_protein,239,242,p24,Uniprot:P03348,Uniprot:P03348,,,,,,
system1,5090704,Figure 2-E,missing,gene_or_protein,257,262,gp120,Uniprot:P03377,Uniprot:P03377,,,,,,
system1,5090704,Figure 2-E,match,gene_or_protein,536,542,IFITM3,Uniprot:Q01628,Uniprot:Q01628,gene_or_protein,536,542,IFITM3,NCBI gene:10410,NCBI gene:10410
system1,5090704,Figure 5-A,missing,cell_type_or_line,40,44,293T,CVCL_0063,CVCL_0063,,,,,,
system1,5090704,Figure 5-A,match,gene_or_protein,97,103,IFITM3,NCBI gene:10410,NCBI gene:10410,gene_or_protein,97,103,IFITM3,NCBI gene:10410,NCBI gene:10410
system1,5090704,Figure 5-A,match,gene_or_protein,292,298,IFITM3,Uniprot:Q01628,Uniprot:Q01628,gene_or_protein,292,298,IFITM3,NCBI gene:10410,NCBI gene:10410
system1,5090704,Figure 5-B,missing,cell_type_or_line,55,59,293T,CVCL_0063,CVCL_0063,,,,,,
system1,5090704,Figure 5-B,match,gene_or_protein,115,121,IFITM3,NCBI gene:10410,NCBI gene:10410,gene_or_protein,115,121,IFITM3,NCBI gene:10410,NCBI gene:10410
system1,5090704,Figure 5-B,missing,gene_or_protein,153,158,NEDD4,NCBI gene:4734,NCBI gene:4734,,,,,,
system1,5090704,Figure 5-B,missing,gene_or_protein,169,174,NEDD4,NCBI gene:4734,NCBI gene:4734,,,,,,
system1,5090704,Figure 5-B,match,gene_or_protein,235,241,IFITM3,Uniprot:Q01628,Uniprot:Q01628,gene_or_protein,235,241,IFITM3,NCBI gene:10410,NCBI gene:10410
system1,5090704,Figure 5-B,missing,gene_or_protein,272,281,ubiquitin,Uniprot:P0CG48|Uniprot:P62979|Uniprot:P62987|Uniprot:P0CG47,NCBI gene:6233|Uniprot:P62979|NCBI gene:7311|Uniprot:P62987|NCBI gene:7316|Uniprot:P0CG48|NCBI gene:7314|Uniprot:P0CG47,,,,,,
system1,5090704,Figure 5-B,match,gene_or_protein,585,591,IFITM3,NCBI gene:10410,NCBI gene:10410,gene_or_protein,585,591,IFITM3,NCBI gene:10410,NCBI gene:10410
system1,5090704,Figure 5-C,missing,cell_type_or_line,55,59,293T,CVCL_0063,CVCL_0063,,,,,,
system1,5090704,Figure 5-C,missing,gene_or_protein,132,137,NEDD4,Uniprot:P46934,Uniprot:P46934,,,,,,
system1,5090704,Figure 5-D,missing,cell_type_or_line,4,8,293T,CVCL_0063,CVCL_0063,,,,,,
system1,5090704,Figure 5-D,missing,gene_or_protein,49,54,NL4-3,Uniprot:P03366,Uniprot:P03366,,,,,,
system1,5090704,Figure 5-D,match,gene_or_protein,82,88,IFITM3,NCBI gene:10410,NCBI gene:10410,gene_or_protein,82,88,IFITM3,NCBI gene:10410,NCBI gene:10410
system1,5090704,Figure 5-D,missing,gene_or_protein,154,157,p24,Uniprot:P03348,Uniprot:P03348,,,,,,
system1,5090704,Figure 5-D,missing,cell_type_or_line,198,203,SupT1,CVCL_1714,CVCL_1714,,,,,,
system1,5090704,Figure 5-E-F,missing,organism_or_species,63,68,HIV-1,NCBI taxon:11676,NCBI taxon:11676,,,,,,
system1,5090704,Figure 5-E-F,missing,gene_or_protein,68,73,NL4-3,Uniprot:P03366,Uniprot:P03366,,,,,,
system1,5090704,Figure 5-E-F,missing,organism_or_species,307,321,colobus monkey,NCBI taxon:34824,NCBI taxon:34824,,,,,,
system1,5090704,Figure 5-E-F,missing,organism_or_species,372,402,Influenza A virus H1N1 PR/8/34,NCBI taxon:211044,NCBI taxon:211044,,,,,,
system1,5090704,Figure 5-E-F,missing,gene_or_protein,595,597,NP,Uniprot:P03466,NCBI gene:956531|Uniprot:P03466,,,,,,
system1,5090706,Figure 1-A,match,gene_or_protein,16,21,Brca1,NCBI gene:12189,NCBI gene:12189|Uniprot:P48754,gene_or_protein,16,21,Brca1,NCBI gene:12189,NCBI gene:12189|Uniprot:P48754
system1,5090706,Figure 1-A,match,gene_or_protein,178,183,Brca1,NCBI gene:12189,NCBI gene:12189|Uniprot:P48754,gene_or_protein,178,183,Brca1,NCBI gene:12189,NCBI gene:12189|Uniprot:P48754
system1,5090706,Figure 1-B,match,gene_or_protein,26,31,BRCA1,Uniprot:P48754,NCBI gene:12189|Uniprot:P48754,gene_or_protein,26,31,BRCA1,Uniprot:P48754,NCBI gene:12189|Uniprot:P48754
system1,5090706,Figure 1-B,missing,gene_or_protein,36,41,BARD1,Uniprot:O70445,Uniprot:O70445,,,,,,
system1,5090706,Figure 1-B,missing,cell_type_or_line,45,49,MEFs,CVCL_9115,CVCL_9115,,,,,,
system1,5090706,Figure 1-B,match,gene_or_protein,75,80,Brca1,NCBI gene:12189,NCBI gene:12189|Uniprot:P48754,gene_or_protein,75,80,Brca1,NCBI gene:12189,NCBI gene:12189|Uniprot:P48754
system1,5090706,Figure 1-C-D-E,match,gene_or_protein,39,44,BRCA1,Uniprot:P48754,NCBI gene:12189|Uniprot:P48754,gene_or_protein,39,44,BRCA1,Uniprot:P48754,NCBI gene:12189|Uniprot:P48754
system1,5090706,Figure 1-C-D-E,match,gene_or_protein,49,54,RAD51,Uniprot:Q08297,Uniprot:Q08297,gene_or_protein,49,54,RAD51,Uniprot:O75771|Uniprot:O43502|Uniprot:Q06609|Uniprot:O15315,Uniprot:O75771|Uniprot:O43502|Uniprot:Q06609|Uniprot:O15315
system1,5090706,Figure 1-C-D-E,missing,cellular_component,69,76,nuclear,GO:0005634,GO:0005634,,,,,,
system1,5090706,Figure 1-C-D-E,match,gene_or_protein,125,130,Brca1,NCBI gene:12189,NCBI gene:12189|Uniprot:P48754,gene_or_protein,125,130,Brca1,Uniprot:P48754,NCBI gene:12189|Uniprot:P48754
system1,5090706,Figure 1-C-D-E,match,gene_or_protein,208,213,RAD51,Uniprot:Q08297,Uniprot:Q08297,gene_or_protein,208,213,RAD51,Uniprot:O75771|Uniprot:O43502|Uniprot:Q06609|Uniprot:O15315,Uniprot:O75771|Uniprot:O43502|Uniprot:Q06609|Uniprot:O15315
system1,5090706,Figure 1-C-D-E,match,gene_or_protein,236,241,BRCA1,Uniprot:P48754,NCBI gene:12189|Uniprot:P48754,gene_or_protein,236,241,BRCA1,Uniprot:P48754,NCBI gene:12189|Uniprot:P48754
system1,5090706,Figure 1-C-D-E,match,gene_or_protein,300,305,RAD51,Uniprot:Q08297,Uniprot:Q08297,gene_or_protein,300,305,RAD51,Uniprot:O75771|Uniprot:O43502|Uniprot:Q06609|Uniprot:O15315,Uniprot:O75771|Uniprot:O43502|Uniprot:Q06609|Uniprot:O15315
system1,5090706,Figure 1-C-D-E,match,gene_or_protein,333,338,BRCA1,Uniprot:P48754,NCBI gene:12189|Uniprot:P48754,gene_or_protein,333,338,BRCA1,Uniprot:P48754,NCBI gene:12189|Uniprot:P48754
system1,5090706,Figure 1-F,missing,gene_or_protein,34,39,BARD1,Uniprot:O70445,Uniprot:O70445,,,,,,
system1,5090706,Figure 1-F,missing,cellular_component,54,61,nuclear,GO:0005634,GO:0005634,,,,,,
system1,5090706,Figure 1-F,missing,cell_type_or_line,70,74,MEFs,CVCL_9115,CVCL_9115,,,,,,
system1,5090706,Figure 1-F,match,gene_or_protein,109,114,Brca1,NCBI gene:12189,NCBI gene:12189|Uniprot:P48754,gene_or_protein,109,114,Brca1,Uniprot:P48754,NCBI gene:12189|Uniprot:P48754
system1,5090706,Figure 2-A,spurious,,,,,,,gene_or_protein,37,42,BRCA1,Uniprot:P48754,NCBI gene:12189|Uniprot:P48754
system1,5090706,Figure 2-B,missing,cellular_component,15,25,chromosome,GO:0005694,GO:0005694,,,,,,
system1,5090706,Figure 2-B,missing,organism_or_species,41,45,mice,NCBI taxon:10090,NCBI taxon:10088|NCBI taxon:10090,,,,,,
system1,5090706,Figure 2-B,match,gene_or_protein,72,77,Brca1,NCBI gene:12189,NCBI gene:12189|Uniprot:P48754,gene_or_protein,72,77,Brca1,Uniprot:P48754,NCBI gene:12189|Uniprot:P48754
system1,5090706,Figure 2-B,missing,gene_or_protein,89,97,Trp53bp1,NCBI gene:27223,NCBI gene:27223,,,,,,
system1,5090706,Figure 2-B,missing,cell_type_or_line,142,149,B cells,CL:0000236,CL:0000236,,,,,,
system1,5090706,Figure 2-B,missing,small_molecule,163,171,olaparib,CHEBI:83766,CHEBI:83766|PubChem:23725625,,,,,,
system1,5090706,Figure 2-B,missing,cellular_component,197,207,chromosome,GO:0005694,GO:0005694,,,,,,
system1,5090706,Figure 2-B,missing,cellular_component,246,263,chromosome breaks,GO:0035861,GO:0035861,,,,,,
system1,5090706,Figure 2-B,missing,cellular_component,271,292,chromatid-type breaks,GO:0000793,GO:0000793,,,,,,
system1,5090706,Figure 2-B,missing,cellular_component,300,318,radial chromosomes,GO:0005694,GO:0005694,,,,,,
system1,5090706,Figure 2-B,missing,organism_or_species,347,352,mouse,NCBI taxon:10090,NCBI taxon:10088|NCBI taxon:10090,,,,,,
system1,5090706,Figure 2-B,missing,cell_type_or_line,352,359,B cells,CL:0000236,CL:0000236,,,,,,
system1,5090706,Figure 2-C,match,gene_or_protein,3,8,RAD51,Uniprot:Q08297,Uniprot:Q08297,gene_or_protein,3,8,RAD51,Uniprot:O75771|Uniprot:O43502|Uniprot:Q06609|Uniprot:O15315,Uniprot:O75771|Uniprot:O43502|Uniprot:Q06609|Uniprot:O15315
system1,5090706,Figure 2-C,missing,cell_type_or_line,17,24,B cells,CL:0000236,CL:0000236,,,,,,
system1,5090706,Figure 2-D,match,gene_or_protein,34,39,RAD51,Uniprot:Q08297,Uniprot:Q08297,gene_or_protein,34,39,RAD51,Uniprot:O75771|Uniprot:O43502|Uniprot:Q06609|Uniprot:O15315,Uniprot:O75771|Uniprot:O43502|Uniprot:Q06609|Uniprot:O15315
system1,5090706,Figure 2-D,missing,small_molecule,78,86,olaparib,CHEBI:83766,CHEBI:83766|PubChem:23725625,,,,,,
system1,5090706,Figure 2-D,missing,small_molecule,88,91,OLA,CHEBI:83766,CHEBI:83766|PubChem:23725625,,,,,,
system1,5090706,Figure 2-D,missing,small_molecule,103,115,camptothecin,CHEBI:27656,CHEBI:27656|PubChem:24360,,,,,,
system1,5090706,Figure 2-D,missing,small_molecule,117,120,CPT,CHEBI:27656,CHEBI:27656|PubChem:24360,,,,,,
system1,5090706,Figure 2-E,match,gene_or_protein,24,28,H2AX,Uniprot:P27661,NCBI gene:15270|Uniprot:P27661,gene_or_protein,24,28,H2AX,Uniprot:Q9S9K7|Uniprot:O04848,Uniprot:Q9S9K7|Uniprot:O04848
system1,5090706,Figure 2-F,missing,cellular_component,3,29,Sister chromatid exchanges,GO:0005712,GO:0005712,,,,,,
system1,5090706,Figure 2-F,missing,small_molecule,86,94,olaparib,CHEBI:83766,CHEBI:83766|PubChem:23725625,,,,,,
system1,5090706,Figure 2-F,missing,small_molecule,96,99,OLA,CHEBI:83766,CHEBI:83766|PubChem:23725625,,,,,,
system1,5090706,Figure 2-F,missing,cellular_component,141,145,SCEs,GO:0005712,GO:0005712,,,,,,
system1,5090706,Figure 2-F,missing,small_molecule,149,157,olaparib,CHEBI:83766,CHEBI:83766|PubChem:23725625,,,,,,
system1,5090706,Figure 3-A-D,missing,small_molecule,52,62,DNA fibers,CHEBI:4291,CHEBI:4291,,,,,,
system1,5090706,Figure 3-A-D,missing,cellular_component,127,144,replication forks,GO:0005657,GO:0005657,,,,,,
system1,5090706,Figure 3-A-D,missing,small_molecule,171,173,HU,CHEBI:44423,CHEBI:44423|CHEBI:5816|PubChem:3657,,,,,,
system1,5090706,Figure 3-A-D,missing,small_molecule,307,309,HU,CHEBI:44423,CHEBI:44423|CHEBI:5816|PubChem:3657,,,,,,
system1,5090706,Figure 3-A-D,missing,cellular_component,382,398,replication fork,GO:0005657,GO:0005657,,,,,,
system1,5090706,Figure 4-A,match,gene_or_protein,35,40,Brca1,NCBI gene:12189,NCBI gene:12189|Uniprot:P48754,gene_or_protein,35,40,Brca1,Uniprot:P48754,NCBI gene:12189|Uniprot:P48754
system1,5090706,Figure 4-A,missing,gene_or_protein,46,54,Trp53bp1,NCBI gene:27223,NCBI gene:27223,,,,,,
system1,5090706,Figure 4-A,match,gene_or_protein,62,67,Brca1,NCBI gene:12189,NCBI gene:12189|Uniprot:P48754,gene_or_protein,62,67,Brca1,Uniprot:P48754,NCBI gene:12189|Uniprot:P48754
system1,5090706,Figure 4-A,missing,gene_or_protein,75,83,Trp53bp1,NCBI gene:27223,NCBI gene:27223,,,,,,
system1,5090706,Figure 4-A,missing,organism_or_species,87,91,mice,NCBI taxon:10090,NCBI taxon:10088|NCBI taxon:10090,,,,,,
system1,5090706,Figure 4-B,match,gene_or_protein,35,40,Brca1,NCBI gene:12189,NCBI gene:12189|Uniprot:P48754,gene_or_protein,35,40,Brca1,Uniprot:P48754,NCBI gene:12189|Uniprot:P48754
system1,5090706,Figure 4-B,missing,gene_or_protein,46,54,Trp53bp1,NCBI gene:27223,NCBI gene:27223,,,,,,
system1,5090706,Figure 4-B,match,gene_or_protein,58,63,Trp53,NCBI gene:22059,NCBI gene:22059|Uniprot:P02340,gene_or_protein,58,63,Trp53,NCBI gene:22059,NCBI gene:22059|Uniprot:P02340
system1,5090706,Figure 4-B,match,gene_or_protein,71,76,Brca1,NCBI gene:12189,NCBI gene:12189|Uniprot:P48754,gene_or_protein,71,76,Brca1,Uniprot:P48754,NCBI gene:12189|Uniprot:P48754
system1,5090706,Figure 4-B,missing,gene_or_protein,84,92,Trp53bp1,NCBI gene:27223,NCBI gene:27223,,,,,,
